name,description,schema,source
updateConfluencePage,Update an existing page in Confluence,"{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""pageId"": {""type"": ""string""}, ""title"": {""type"": ""string""}, ""status"": {""type"": ""string"", ""enum"": [""current"", ""draft""]}, ""spaceId"": {""type"": ""string""}, ""parentId"": {""type"": ""string""}, ""body"": {""type"": ""string"", ""description"": ""The content of the page. You **MUST** use markdown format.""}, ""versionNumber"": {""type"": ""number""}, ""versionMessage"": {""type"": ""string""}}, ""required"": [""cloudId"", ""pageId"", ""title"", ""status"", ""body"", ""versionNumber""], ""additionalProperties"": false, ""$schema"": ""http://json-schema.org/draft-07/schema#""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
createConfluenceFooterComment,Create a footer comment on a Confluence page or blog post,"{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""pageId"": {""type"": ""string"", ""description"": ""The id of the page to add the comment to.""}, ""parentCommentId"": {""type"": ""string"", ""description"": ""The id of the parent comment to reply to.""}, ""attachmentId"": {""type"": ""string"", ""description"": ""The id of the attachment to add to the comment.""}, ""customContentId"": {""type"": ""string"", ""description"": ""The id of the custom content to add to the comment.""}, ""body"": {""type"": ""string"", ""description"": ""The content of the comment in Markdown format.""}}, ""required"": [""cloudId"", ""body""], ""additionalProperties"": false, ""$schema"": ""http://json-schema.org/draft-07/schema#""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
createConfluenceInlineComment,Create an inline comment on a page or blog post,"{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""pageId"": {""type"": ""string"", ""description"": ""The id of the page to add the comment to.""}, ""parentCommentId"": {""type"": ""string"", ""description"": ""The id of the parent comment to reply to.""}, ""body"": {""type"": ""string"", ""description"": ""The content of the comment in Markdown format.""}, ""inlineCommentProperties"": {""type"": ""object"", ""properties"": {""textSelection"": {""type"": ""string"", ""description"": ""The text to highlight""}, ""textSelectionMatchCount"": {""type"": ""number"", ""description"": ""The number of matches for the selected text on the page (should be strictly greater than textSelectionMatchIndex)""}, ""textSelectionMatchIndex"": {""type"": ""number"", ""description"": ""The match index to highlight. This is zero-based. E.g. if you have 3 occurrences of \""hello world\"" on a page and you want to highlight the second occurrence, you should pass 1 for textSelectionMatchIndex and 3 for textSelectionMatchCount.""}}, ""required"": [""textSelection"", ""textSelectionMatchCount"", ""textSelectionMatchIndex""], ""additionalProperties"": false, ""description"": ""Object describing the text to highlight on the page/blog post. Only applicable for top level inline comments (not replies) and required in that case.""}}, ""required"": [""cloudId"", ""body""], ""additionalProperties"": false, ""$schema"": ""http://json-schema.org/draft-07/schema#""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
searchConfluenceUsingCql,Search content in Confluence using CQL,"{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""cql"": {""type"": ""string""}, ""cqlcontext"": {""type"": ""string""}, ""cursor"": {""type"": ""string""}, ""expand"": {""type"": ""string""}, ""limit"": {""type"": ""number""}, ""prev"": {""type"": ""boolean""}, ""next"": {""type"": ""boolean""}}, ""required"": [""cloudId"", ""cql""], ""additionalProperties"": false, ""$schema"": ""http://json-schema.org/draft-07/schema#""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
getJiraIssue,Get the details of a Jira issue by issue id or key.,"{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""issueIdOrKey"": {""type"": ""string"", ""description"": ""Issue id or key can be used to uniquely identify an existing issue.\nIssue id is a numerical identifier. An example issue id is 10000.\nIssue key is formatted as a project key followed by a hyphen '-' character and then followed by a sequential number.\nAn example issue key is ISSUE-1.""}, ""fields"": {""type"": ""array"", ""items"": {""type"": ""string""}}, ""fieldsByKeys"": {""type"": ""boolean""}, ""expand"": {""type"": ""string""}, ""properties"": {""type"": ""array"", ""items"": {""type"": ""string""}}, ""updateHistory"": {""type"": ""boolean""}, ""failFast"": {""type"": ""boolean""}}, ""required"": [""cloudId"", ""issueIdOrKey""], ""additionalProperties"": false, ""$schema"": ""http://json-schema.org/draft-07/schema#""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
editJiraIssue,Update the details of an existing Jira issue id or key.,"{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""issueIdOrKey"": {""type"": ""string"", ""description"": ""Issue id or key can be used to uniquely identify an existing issue.\nIssue id is a numerical identifier. An example issue id is 10000.\nIssue key is formatted as a project key followed by a hyphen '-' character and then followed by a sequential number.\nAn example issue key is ISSUE-1.""}, ""fields"": {""type"": ""object"", ""additionalProperties"": {}}}, ""required"": [""cloudId"", ""issueIdOrKey"", ""fields""], ""additionalProperties"": false, ""$schema"": ""http://json-schema.org/draft-07/schema#""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
createJiraIssue,Create a new Jira issue in a given project with a given issue type.,"{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""projectKey"": {""type"": ""string"", ""description"": ""A project key in Jira is a unique identifier (a string of letters, numbers and sometimes underscores) of a project.\n      There is a tool \""getVisibleJiraProjects\"" to look up which projects the user has create permission to create a new Jira issue.""}, ""issueTypeName"": {""type"": ""string"", ""description"": ""A Jira issue type categorizes and  distinguishes different kinds of work being tracked within a project.\n      It's a way to define what a specific piece of work represents.\n      For example, in a Jira Software project, there are \""Epic\"", \""Story\"", \""Task\"", \""Bug\"" or \""Subtask\"" issue types by default.\n      Or in Jira Service Management, there are \""Change\"", \""IT help\"", \""Incident\"", \""New feature\"", \""Problem\"", \""Service request\"", \""Service request with approval\"" or \""Support\"" issue types by default.\n      User can remove those default ones and/or define their own issue types as well.\n      There is a tool \""getJiraProjectIssueTypesMetadata\"" to get the available issue types in a given project.""}, ""summary"": {""type"": ""string""}, ""description"": {""type"": ""string"", ""description"": ""The content of the issue's description in Markdown format.""}, ""assignee_account_id"": {""type"": ""string"", ""description"": ""During issue creation, we can set an assignee for the new issue.\n      The input must be an account id of a valid user in the given cloud id.\n      There is a tool \""atlassianUserInfo\"" to get the account id of the current user.\n      There is a tool \""lookupJiraAccountId\"" to get the account ids of the existing users in Jira based on the user's display name or email address.""}, ""additional_fields"": {""type"": ""object"", ""additionalProperties",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
getTransitionsForJiraIssue,Get available transitions for an existing Jira issue id or key.,"{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""issueIdOrKey"": {""type"": ""string"", ""description"": ""Issue id or key can be used to uniquely identify an existing issue.\nIssue id is a numerical identifier. An example issue id is 10000.\nIssue key is formatted as a project key followed by a hyphen '-' character and then followed by a sequential number.\nAn example issue key is ISSUE-1.""}, ""expand"": {""type"": ""string""}, ""transitionId"": {""type"": ""string""}, ""skipRemoteOnlyCondition"": {""type"": ""boolean""}, ""includeUnavailableTransitions"": {""type"": ""boolean""}, ""sortByOpsBarAndStatus"": {""type"": ""boolean""}}, ""required"": [""cloudId"", ""issueIdOrKey""], ""additionalProperties"": false, ""$schema"": ""http://json-schema.org/draft-07/schema#""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
transitionJiraIssue,Transition an existing Jira issue (that has issue id or key) to a new status.,"{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""issueIdOrKey"": {""type"": ""string"", ""description"": ""Issue id or key can be used to uniquely identify an existing issue.\nIssue id is a numerical identifier. An example issue id is 10000.\nIssue key is formatted as a project key followed by a hyphen '-' character and then followed by a sequential number.\nAn example issue key is ISSUE-1.""}, ""transition"": {""type"": ""object"", ""properties"": {""id"": {""type"": ""string""}}, ""required"": [""id""], ""additionalProperties"": false}, ""fields"": {""type"": ""object"", ""additionalProperties"": {}}, ""update"": {""type"": ""object"", ""additionalProperties"": {""type"": ""array"", ""items"": {""type"": ""object"", ""additionalProperties"": {""description"": ""This is the field value. The actual value will depends on the field type.""}}, ""description"": ""List of operations""}}, ""historyMetadata"": {""type"": ""object"", ""properties"": {""type"": {""type"": ""string""}, ""description"": {""type"": ""string""}, ""descriptionKey"": {""type"": ""string""}, ""activityDescription"": {""type"": ""string""}, ""activityDescriptionKey"": {""type"": ""string""}, ""emailDescription"": {""type"": ""string""}, ""emailDescriptionKey"": {""type"": ""string""}, ""actor"": {""type"": ""object"", ""properties"": {""id"": {""type"": ""string""}, ""displayName"": {""type"": ""string""}, ""type"": {""type"": ""string""}, ""avatarUrl"": {""type"": ""string""}, ""url"": {""type"": ""string""}}, ""additionalProperties"": false}, ""generator"": {""type"": ""object"", ""properties"": {""id"": {""type"": ""string""}, ""displayName"": {""type"": ""string""}, ""type"": {""type"": ""string""}, ""avatarUrl"": {""type"": ""string""}, ""url"": {""type"": ""string""}}, ""additionalProperties"": false}, ""cause"": {""type"": ""object"", ""properties"": {""id"": {""type"": ""string""}, ""displayName"": {""type"": ""string""}, ""type"": {""type"": ""string""}, ""avatarUrl"": {""type"": ""string""},",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
lookupJiraAccountId,Lookup account ids of existing users in Jira based on the user's display name or email address.,"{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""searchString"": {""type"": ""string""}}, ""required"": [""cloudId"", ""searchString""], ""additionalProperties"": false, ""$schema"": ""http://json-schema.org/draft-07/schema#""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
searchJiraIssuesUsingJql,Search Jira issues using Jira Query Language (JQL).,"{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""jql"": {""type"": ""string"", ""description"": ""A Jira Query Language (JQL) expression to search Jira issues""}, ""maxResults"": {""type"": ""number"", ""maximum"": 100, ""default"": 50, ""description"": ""A maximum number of issue to search per page. Default is 50, max is 100""}, ""fields"": {""type"": ""array"", ""items"": {""type"": ""string""}, ""default"": [""summary"", ""description"", ""status"", ""issuetype"", ""priority"", ""created""]}, ""nextPageToken"": {""type"": ""string"", ""description"": ""This is used for pagination purpose to fetch more data if a JQL search has more issues in next pages""}}, ""required"": [""cloudId"", ""jql""], ""additionalProperties"": false, ""$schema"": ""http://json-schema.org/draft-07/schema#""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
addCommentToJiraIssue,Adds a comment to an existing Jira issue id or key.,"{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""issueIdOrKey"": {""type"": ""string"", ""description"": ""Issue id or key can be used to uniquely identify an existing issue.\nIssue id is a numerical identifier. An example issue id is 10000.\nIssue key is formatted as a project key followed by a hyphen '-' character and then followed by a sequential number.\nAn example issue key is ISSUE-1.""}, ""commentBody"": {""type"": ""string"", ""description"": ""The content of the comment in Markdown format.""}, ""commentVisibility"": {""type"": ""object"", ""properties"": {""type"": {""type"": ""string"", ""enum"": [""group"", ""role""], ""description"": ""Whether visibility of this comment is restricted to a group or role.""}, ""value"": {""type"": ""string"", ""description"": ""The name of the group or role that visibility of this comment is restricted to.""}}, ""required"": [""type"", ""value""], ""additionalProperties"": false}}, ""required"": [""cloudId"", ""issueIdOrKey"", ""commentBody""], ""additionalProperties"": false, ""$schema"": ""http://json-schema.org/draft-07/schema#""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
getJiraIssueRemoteIssueLinks,Get remote issue links (eg: Confluence links etc...) of an existing Jira issue id or key,"{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""issueIdOrKey"": {""type"": ""string"", ""description"": ""Issue id or key can be used to uniquely identify an existing issue.\nIssue id is a numerical identifier. An example issue id is 10000.\nIssue key is formatted as a project key followed by a hyphen '-' character and then followed by a sequential number.\nAn example issue key is ISSUE-1.""}, ""globalId"": {""type"": ""string"", ""description"": ""An identifier for the remote item in the remote system.\n          For example, the global ID for a remote item in Confluence would consist of the app ID and page ID, like this: appId=456&pageId=123.\n          When a global ID is provided, this tool returns only the remote issue link of the given Jira issue that has the provided global ID.\n          When no global ID is provided, this tool returns all the remote issue links of the given Jira issue.""}}, ""required"": [""cloudId"", ""issueIdOrKey""], ""additionalProperties"": false, ""$schema"": ""http://json-schema.org/draft-07/schema#""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
getVisibleJiraProjects,"Get visible Jira projects for which the user has either view, browse, edit or create permission on that project.","{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""searchString"": {""type"": ""string"", ""description"": ""Filter the results using a literal string. Projects with a matching key or name are returned (case insensitive)""}, ""action"": {""type"": ""string"", ""enum"": [""view"", ""browse"", ""edit"", ""create""], ""default"": ""create"", ""description"": ""\n      Filter results by projects for which the user can:\n      * view the project\n      * browse the project\n      * edit the project\n      * create the project, meaning that they have the Create issues project permission for the project in which the issue is created.\n      ""}, ""startAt"": {""type"": ""number"", ""default"": 0, ""description"": ""The index of the first item to return in a page of results (page offset).""}, ""maxResults"": {""type"": ""number"", ""maximum"": 50, ""default"": 50, ""description"": ""The maximum number of items to return per page.""}, ""expandIssueTypes"": {""type"": ""boolean"", ""default"": true, ""description"": ""To include additional information about the issue types associated with the project""}}, ""required"": [""cloudId""], ""additionalProperties"": false, ""$schema"": ""http://json-schema.org/draft-07/schema#""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
getJiraProjectIssueTypesMetadata,Get a page of issue type metadata for a specified project. The issue type metadata will be used to create issue.,"{""type"": ""object"", ""properties"": {""cloudId"": {""type"": ""string"", ""description"": ""Unique identifier for an Atlassian Cloud instance in the form of a UUID. Can also be a site URL. If not working, use the 'getAccessibleAtlassianResources' tool to find accessible Cloud IDs.""}, ""projectIdOrKey"": {""type"": ""string""}, ""startAt"": {""type"": ""number"", ""default"": 0, ""description"": ""The index of the first item to return in a page of results (page offset).""}, ""maxResults"": {""type"": ""number"", ""maximum"": 200, ""default"": 50, ""description"": ""The maximum number of items to return per page.""}}, ""required"": [""cloudId"", ""projectIdOrKey""], ""additionalProperties"": false, ""$schema"": ""http://json-schema.org/draft-07/schema#""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
add_comment_to_pending_review,Add review comment to the requester's latest pending pull request review. A pending review needs to already exist to call this (check with the user if not sure).,"{""properties"": {""body"": {""description"": ""The text of the review comment"", ""type"": ""string""}, ""line"": {""description"": ""The line of the blob in the pull request diff that the comment applies to. For multi-line comments, the last line of the range"", ""type"": ""number""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""path"": {""description"": ""The relative path to the file that necessitates a comment"", ""type"": ""string""}, ""pullNumber"": {""description"": ""Pull request number"", ""type"": ""number""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""side"": {""description"": ""The side of the diff to comment on. LEFT indicates the previous state, RIGHT indicates the new state"", ""enum"": [""LEFT"", ""RIGHT""], ""type"": ""string""}, ""startLine"": {""description"": ""For multi-line comments, the first line of the range that the comment applies to"", ""type"": ""number""}, ""startSide"": {""description"": ""For multi-line comments, the starting side of the diff that the comment applies to. LEFT indicates the previous state, RIGHT indicates the new state"", ""enum"": [""LEFT"", ""RIGHT""], ""type"": ""string""}, ""subjectType"": {""description"": ""The level at which the comment is targeted"", ""enum"": [""FILE"", ""LINE""], ""type"": ""string""}}, ""required"": [""owner"", ""repo"", ""pullNumber"", ""path"", ""body"", ""subjectType""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
add_project_item,Add a specific Project item for a user or org,"{""properties"": {""item_id"": {""description"": ""The numeric ID of the issue or pull request to add to the project."", ""type"": ""number""}, ""item_type"": {""description"": ""The item's type, either issue or pull_request."", ""enum"": [""issue"", ""pull_request""], ""type"": ""string""}, ""owner"": {""description"": ""If owner_type == user it is the handle for the GitHub user account. If owner_type == org it is the name of the organization. The name is not case sensitive."", ""type"": ""string""}, ""owner_type"": {""description"": ""Owner type"", ""enum"": [""user"", ""org""], ""type"": ""string""}, ""project_number"": {""description"": ""The project's number."", ""type"": ""number""}}, ""required"": [""owner_type"", ""owner"", ""project_number"", ""item_type"", ""item_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
add_sub_issue,Add a sub-issue to a parent issue in a GitHub repository.,"{""properties"": {""issue_number"": {""description"": ""The number of the parent issue"", ""type"": ""number""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""replace_parent"": {""description"": ""When true, replaces the sub-issue's current parent issue"", ""type"": ""boolean""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""sub_issue_id"": {""description"": ""The ID of the sub-issue to add. ID is not the same as issue number"", ""type"": ""number""}}, ""required"": [""owner"", ""repo"", ""issue_number"", ""sub_issue_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
cancel_workflow_run,Cancel a workflow run,"{""properties"": {""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""run_id"": {""description"": ""The unique identifier of the workflow run"", ""type"": ""number""}}, ""required"": [""owner"", ""repo"", ""run_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
create_gist,Create a new gist,"{""properties"": {""content"": {""description"": ""Content for simple single-file gist creation"", ""type"": ""string""}, ""description"": {""description"": ""Description of the gist"", ""type"": ""string""}, ""filename"": {""description"": ""Filename for simple single-file gist creation"", ""type"": ""string""}, ""public"": {""default"": false, ""description"": ""Whether the gist is public"", ""type"": ""boolean""}}, ""required"": [""filename"", ""content""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
create_or_update_file,"Create or update a single file in a GitHub repository. If updating, you must provide the SHA of the file you want to update. Use this tool to create or update a file in a GitHub repository remotely; do not use it for local file operations.","{""properties"": {""branch"": {""description"": ""Branch to create/update the file in"", ""type"": ""string""}, ""content"": {""description"": ""Content of the file"", ""type"": ""string""}, ""message"": {""description"": ""Commit message"", ""type"": ""string""}, ""owner"": {""description"": ""Repository owner (username or organization)"", ""type"": ""string""}, ""path"": {""description"": ""Path where to create/update the file"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""sha"": {""description"": ""Required if updating an existing file. The blob SHA of the file being replaced."", ""type"": ""string""}}, ""required"": [""owner"", ""repo"", ""path"", ""content"", ""message"", ""branch""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
create_pull_request_with_copilot,"Delegate a task to GitHub Copilot coding agent to perform in the background. The agent will create a pull request with the implementation. You should use this tool if the user asks to create a pull request to perform a specific task, or if the user asks Copilot to do something.","{""properties"": {""base_ref"": {""description"": ""Git reference (e.g., branch) that the agent will start its work from. If not specified, defaults to the repository's default branch"", ""type"": ""string""}, ""owner"": {""description"": ""Repository owner. You can guess the owner, but confirm it with the user before proceeding."", ""type"": ""string""}, ""problem_statement"": {""description"": ""Detailed description of the task to be performed (e.g., 'Implement a feature that does X', 'Fix bug Y', etc.)"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name. You can guess the repository name, but confirm it with the user before proceeding."", ""type"": ""string""}, ""title"": {""description"": ""Title for the pull request that will be created"", ""type"": ""string""}}, ""required"": [""owner"", ""repo"", ""problem_statement"", ""title""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
create_repository,Create a new GitHub repository in your account or specified organization,"{""properties"": {""autoInit"": {""description"": ""Initialize with README"", ""type"": ""boolean""}, ""description"": {""description"": ""Repository description"", ""type"": ""string""}, ""name"": {""description"": ""Repository name"", ""type"": ""string""}, ""organization"": {""description"": ""Organization to create the repository in (omit to create in your personal account)"", ""type"": ""string""}, ""private"": {""description"": ""Whether repo should be private"", ""type"": ""boolean""}}, ""required"": [""name""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
delete_project_item,Delete a specific Project item for a user or org,"{""properties"": {""item_id"": {""description"": ""The internal project item ID to delete from the project (not the issue or pull request ID)."", ""type"": ""number""}, ""owner"": {""description"": ""If owner_type == user it is the handle for the GitHub user account. If owner_type == org it is the name of the organization. The name is not case sensitive."", ""type"": ""string""}, ""owner_type"": {""description"": ""Owner type"", ""enum"": [""user"", ""org""], ""type"": ""string""}, ""project_number"": {""description"": ""The project's number."", ""type"": ""number""}}, ""required"": [""owner_type"", ""owner"", ""project_number"", ""item_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
delete_workflow_run_logs,Delete logs for a workflow run,"{""properties"": {""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""run_id"": {""description"": ""The unique identifier of the workflow run"", ""type"": ""number""}}, ""required"": [""owner"", ""repo"", ""run_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
download_workflow_run_artifact,Get download URL for a workflow run artifact,"{""properties"": {""artifact_id"": {""description"": ""The unique identifier of the artifact"", ""type"": ""number""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}}, ""required"": [""owner"", ""repo"", ""artifact_id""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_copilot_space,"This tool can be used to provide additional context to the chat from a specific Copilot space. If user mentioned the keyword 'Copilot space' with the name and owner of the space, execute this tool.","{""properties"": {""name"": {""description"": ""The name of the space"", ""type"": ""string""}, ""owner"": {""description"": ""The owner of the space"", ""type"": ""string""}}, ""required"": [""owner"", ""name""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_dependabot_alert,Get details of a specific dependabot alert in a GitHub repository.,"{""properties"": {""alertNumber"": {""description"": ""The number of the alert."", ""type"": ""number""}, ""owner"": {""description"": ""The owner of the repository."", ""type"": ""string""}, ""repo"": {""description"": ""The name of the repository."", ""type"": ""string""}}, ""required"": [""owner"", ""repo"", ""alertNumber""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_discussion,Get a specific discussion by ID,"{""properties"": {""discussionNumber"": {""description"": ""Discussion Number"", ""type"": ""number""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}}, ""required"": [""owner"", ""repo"", ""discussionNumber""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_discussion_comments,Get comments from a discussion,"{""properties"": {""after"": {""description"": ""Cursor for pagination. Use the endCursor from the previous page's PageInfo for GraphQL APIs."", ""type"": ""string""}, ""discussionNumber"": {""description"": ""Discussion Number"", ""type"": ""number""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""perPage"": {""description"": ""Results per page for pagination (min 1, max 100)"", ""maximum"": 100, ""minimum"": 1, ""type"": ""number""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}}, ""required"": [""owner"", ""repo"", ""discussionNumber""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_global_security_advisory,Get a global security advisory,"{""properties"": {""ghsaId"": {""description"": ""GitHub Security Advisory ID (format: GHSA-xxxx-xxxx-xxxx)."", ""type"": ""string""}}, ""required"": [""ghsaId""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_job_logs,Download logs for a specific workflow job or efficiently get all failed job logs for a workflow run,"{""properties"": {""failed_only"": {""description"": ""When true, gets logs for all failed jobs in run_id"", ""type"": ""boolean""}, ""job_id"": {""description"": ""The unique identifier of the workflow job (required for single job logs)"", ""type"": ""number""}, ""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}, ""return_content"": {""description"": ""Returns actual log content instead of URLs"", ""type"": ""boolean""}, ""run_id"": {""description"": ""Workflow run ID (required when using failed_only)"", ""type"": ""number""}, ""tail_lines"": {""default"": 500, ""description"": ""Number of lines to return from the end of the log"", ""type"": ""number""}}, ""required"": [""owner"", ""repo""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_latest_release,Get the latest release in a GitHub repository,"{""properties"": {""owner"": {""description"": ""Repository owner"", ""type"": ""string""}, ""repo"": {""description"": ""Repository name"", ""type"": ""string""}}, ""required"": [""owner"", ""repo""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_me,Get details of the authenticated GitHub user. Use this when a request is about the user's own profile for GitHub. Or when information is missing to build other tool calls.,"{""properties"": {}, ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
get_project,Get Project for a user or org,"{""properties"": {""owner"": {""description"": ""If owner_type == user it is the handle for the GitHub user account. If owner_type == org it is the name of the organization. The name is not case sensitive."", ""type"": ""string""}, ""owner_type"": {""description"": ""Owner type"", ""enum"": [""user"", ""org""], ""type"": ""string""}, ""project_number"": {""description"": ""The project's number"", ""type"": ""number""}}, ""required"": [""project_number"", ""owner_type"", ""owner""], ""type"": ""object""}",/Users/ashwin/Library/Application Support/Code/User/globalStorage/state.vscdb
